restaurant_id,avg_sentiment,sentiment_std,min_sentiment,max_sentiment,negative_review_pct,operational_issue_rate,delivery_delay_count,food_quality_count,packaging_count,service_count,hygiene_count,wrong_order_count,avg_aspect_count,sentiment_rating_agreement_pct
28165,0.8451,0.20477812383162416,0.7003,0.9899,0.0,1.0,1,0,0,0,1,0,2.0,100.0
28166,0.93645,0.0487196572237531,0.902,0.9709,0.0,1.0,2,0,0,0,0,0,2.0,100.0
28167,0.8078000000000001,0.15202795795510773,0.7003,0.9153,0.0,0.0,0,0,0,0,0,0,2.0,100.0
28168,0.9568,0.02248599564173225,0.9409,0.9727,0.0,0.5,0,0,1,0,0,0,2.0,100.0
28169,0.89595,0.06059905114768708,0.8531,0.9388,0.0,0.0,0,0,0,0,0,0,2.0,100.0
28170,0.9484,0.033234018715767685,0.9249,0.9719,0.0,0.5,1,0,0,0,0,0,0.5,100.0
28171,0.12030000000000002,0.7689079138622519,-0.4234,0.664,50.0,0.0,0,0,0,0,0,0,0.5,50.0
28172,0.82035,0.07827672067735082,0.765,0.8757,0.0,0.0,0,0,0,0,0,0,2.5,100.0
28173,0.67145,0.43875975772625275,0.3612,0.9817,0.0,0.0,0,0,0,0,0,0,1.5,100.0
28174,0.4901,0.07028641404994278,0.4404,0.5398,0.0,1.0,2,0,0,0,0,0,0.5,100.0
28175,0.94045,0.03839589821842954,0.9133,0.9676,0.0,1.0,2,0,0,0,0,0,1.5,100.0
28176,0.7147,0.22245579336128785,0.5574,0.872,0.0,0.5,0,0,1,0,0,0,3.0,100.0
28177,0.8673500000000001,0.0004949747468306465,0.867,0.8677,0.0,1.0,0,2,0,0,0,0,1.5,50.0
28178,0.9653,0.003818376618407368,0.9626,0.968,0.0,0.5,1,0,0,0,0,0,0.0,100.0
28179,0.9739,0.010606601717798184,0.9664,0.9814,0.0,0.5,1,0,0,0,0,0,1.0,100.0
28180,0.4422,0.5498462330506593,0.0534,0.831,0.0,0.0,0,0,0,0,0,0,0.5,50.0
28181,0.1139,0.015839191898578662,0.1027,0.1251,0.0,1.0,2,0,0,0,0,0,0.5,100.0
28182,0.79335,0.2557605227551742,0.6125,0.9742,0.0,0.0,0,0,0,0,0,0,1.0,100.0
28183,0.9077500000000001,0.12013744212359449,0.8228,0.9927,0.0,1.0,2,0,0,0,0,1,1.0,100.0
28184,0.7602,0.08471139238614844,0.7003,0.8201,0.0,0.0,0,0,0,0,0,0,1.0,50.0
28185,0.7631,0.28524687553065325,0.5614,0.9648,0.0,0.5,1,0,0,0,0,0,2.0,50.0
28186,0.9038999999999999,0.09008540392316625,0.8402,0.9676,0.0,0.0,0,0,0,0,0,0,0.5,100.0
28187,0.71,0.3074500284599109,0.4926,0.9274,0.0,0.0,0,0,0,0,0,0,0.0,50.0
28188,0.9178,0.1040861181906598,0.8442,0.9914,0.0,0.0,0,0,0,0,0,0,1.5,100.0
28189,0.49305,0.12890556621030766,0.4019,0.5842,0.0,0.0,0,0,0,0,0,0,1.0,50.0
28190,-0.21539999999999998,0.6581749919284384,-0.6808,0.25,50.0,1.0,1,2,0,0,1,0,1.5,50.0
28191,0.7161,0.11808683245815342,0.6326,0.7996,0.0,0.5,1,0,0,0,0,0,0.5,100.0
28192,0.74115,0.34004765107261065,0.5007,0.9816,0.0,0.0,0,0,0,0,0,0,1.5,50.0
28193,0.9581,0.022344574285494835,0.9423,0.9739,0.0,0.0,0,0,0,0,0,0,2.5,50.0
28194,0.9527,0.043840620433565985,0.9217,0.9837,0.0,0.5,1,1,0,0,0,0,1.5,100.0
28195,0.74,,0.74,0.74,0.0,0.0,0,0,0,0,0,0,1.0,100.0
28196,0.09839999999999999,1.2177792985594722,-0.7627,0.9595,50.0,0.5,0,0,1,0,0,0,1.5,50.0
28197,0.9028,0.11214713549618645,0.8235,0.9821,0.0,1.0,2,0,0,0,0,0,1.5,50.0
28198,0.8974,0.059255548263432635,0.8555,0.9393,0.0,1.0,1,0,1,0,0,0,0.5,100.0
28199,0.78715,0.13625947673464767,0.6908,0.8835,0.0,0.5,0,0,1,0,0,0,0.5,50.0
28200,0.12505000000000005,1.201020867845351,-0.7242,0.9743,50.0,0.5,1,0,0,0,0,0,2.5,100.0
28201,0.9229,,0.9229,0.9229,0.0,0.0,0,0,0,0,0,0,3.0,100.0
28202,0.5849,0.3771707570849045,0.3182,0.8516,0.0,0.5,1,0,0,0,0,0,1.0,50.0
28203,0.39170000000000005,0.18554481938335007,0.2605,0.5229,0.0,0.0,0,0,0,0,0,0,0.0,50.0
28204,0.8402,0.03846660889654819,0.813,0.8674,0.0,0.0,0,0,0,0,0,0,3.0,50.0
28205,0.9702,,0.9702,0.9702,0.0,0.0,0,0,0,0,0,0,2.0,0.0
28206,0.1538,0.9816056336431652,-0.5403,0.8479,50.0,1.0,1,0,0,0,0,1,1.0,0.0
28208,0.6514500000000001,0.2984697723388417,0.4404,0.8625,0.0,0.0,0,0,0,0,0,0,2.0,100.0
28210,0.9707,0.005656854249492385,0.9667,0.9747,0.0,0.0,0,0,0,0,0,0,2.0,100.0
28211,0.8589,0.05487148622007605,0.8201,0.8977,0.0,0.0,0,0,0,0,0,0,0.5,100.0
28212,-0.09179999999999999,0.7526444578949611,-0.624,0.4404,50.0,0.0,0,0,0,0,0,0,1.5,100.0
28213,0.029849999999999988,0.8584983430385874,-0.5772,0.6369,50.0,0.0,0,0,0,0,0,0,1.0,50.0
28214,0.9027000000000001,0.07184204896855328,0.8519,0.9535,0.0,1.0,2,1,0,0,0,0,1.5,100.0
28215,0.5559499999999999,0.1467246570962086,0.4522,0.6597,0.0,0.0,0,0,0,0,0,0,0.5,0.0
28216,0.37515,0.8166376215923438,-0.2023,0.9526,50.0,0.0,0,0,0,0,0,0,1.0,100.0
28217,0.021599999999999953,1.1091676969692184,-0.7627,0.8059,50.0,0.5,1,0,0,0,0,0,2.5,100.0
28218,0.59805,0.3957676654301107,0.3182,0.8779,0.0,0.5,1,0,0,0,0,0,1.0,100.0
28219,0.32245,0.534360594542674,-0.0554,0.7003,50.0,0.0,0,0,0,0,0,0,1.5,0.0
28220,0.7714000000000001,0.10055058428472702,0.7003,0.8425,0.0,0.0,0,0,0,0,0,0,0.5,100.0
28221,0.84145,0.014354267658086905,0.8313,0.8516,0.0,0.0,0,0,0,0,0,0,0.0,100.0
28222,-0.6829000000000001,0.23857782797234112,-0.8516,-0.5142,100.0,1.0,1,0,0,0,0,1,0.5,50.0
28223,0.93885,0.009545941546018321,0.9321,0.9456,0.0,0.5,0,0,1,0,0,0,2.5,100.0
28224,0.76865,0.027365032431919477,0.7493,0.788,0.0,0.5,1,0,0,0,0,0,0.5,50.0
28225,0.77295,0.2843276367151108,0.5719,0.974,0.0,0.0,0,0,0,0,0,0,1.0,100.0
28226,0.84065,0.17373613613753475,0.7178,0.9635,0.0,0.5,1,1,1,0,0,0,2.0,100.0
28227,0.92395,0.011950104602052711,0.9155,0.9324,0.0,0.0,0,0,0,0,0,0,1.5,50.0
28228,0.9562,,0.9562,0.9562,0.0,1.0,1,0,0,0,0,0,3.0,100.0
28229,0.8695,0.13831008640008868,0.7717,0.9673,0.0,0.0,0,0,0,0,0,0,1.0,100.0
28230,0.7875000000000001,0.24762879477152894,0.6124,0.9626,0.0,0.0,0,0,0,0,0,0,1.5,100.0
28232,0.63335,0.06710443353460335,0.5859,0.6808,0.0,0.0,0,0,0,0,0,0,0.0,50.0
28233,0.94545,0.05013387078612619,0.91,0.9809,0.0,0.0,0,0,0,0,0,0,0.0,100.0
28234,0.044999999999999984,0.5723322286923915,-0.3597,0.4497,50.0,0.0,0,0,0,0,0,0,0.5,50.0
28235,0.9346,0.058548441482246125,0.8932,0.976,0.0,1.0,2,1,0,0,0,0,0.5,100.0
28237,0.89115,0.017465537495307683,0.8788,0.9035,0.0,0.5,1,0,0,0,0,0,1.0,100.0
28238,0.5106,,0.5106,0.5106,0.0,1.0,1,0,0,0,0,0,2.0,100.0
28239,-0.86485,0.0869034234078267,-0.9263,-0.8034,100.0,0.0,0,0,0,0,0,0,1.5,100.0
28240,0.9081,,0.9081,0.9081,0.0,1.0,1,0,0,0,0,0,2.0,100.0
28242,0.9449,,0.9449,0.9449,0.0,0.0,0,0,0,0,0,0,0.0,100.0
28243,0.6179,0.43458782771725213,0.3106,0.9252,0.0,0.0,0,0,0,0,0,0,1.5,50.0
28244,0.6147,0.19007030278294393,0.4803,0.7491,0.0,0.5,1,0,0,0,0,0,0.5,50.0
28245,0.96395,0.008273149339882636,0.9581,0.9698,0.0,0.0,0,0,0,0,0,0,3.0,50.0
28246,-0.1815,,-0.1815,-0.1815,100.0,0.0,0,0,0,0,0,0,1.0,0.0
28248,-0.24135,0.8784387542680481,-0.8625,0.3798,50.0,0.0,0,0,0,0,0,0,2.0,50.0
28249,0.3881,0.7628267955440474,-0.1513,0.9275,50.0,0.0,0,0,0,0,0,0,1.0,100.0
28250,0.38939999999999997,0.6642561102466428,-0.0803,0.8591,50.0,0.0,0,0,0,0,0,0,0.5,100.0
28255,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,100.0
28258,0.58535,0.44144676349476164,0.2732,0.8975,0.0,0.0,0,0,0,0,0,0,2.0,50.0
28259,0.4215,,0.4215,0.4215,0.0,0.0,0,0,0,0,0,0,0.0,100.0
28261,0.5514,,0.5514,0.5514,0.0,0.0,0,0,0,0,0,0,0.0,0.0
28265,0.1027,,0.1027,0.1027,0.0,0.0,0,0,0,0,0,0,4.0,0.0
28266,0.14989999999999998,1.1101576464628795,-0.6351,0.9349,50.0,0.5,0,1,0,0,0,0,1.0,100.0
28267,0.275,0.6612862617656593,-0.1926,0.7426,50.0,1.0,0,2,0,0,0,1,1.0,50.0
28268,0.86235,0.10146982310026967,0.7906,0.9341,0.0,0.0,0,0,0,0,0,0,0.5,50.0
28269,0.9107000000000001,0.034931074990615485,0.886,0.9354,0.0,0.5,1,0,0,0,0,0,0.5,100.0
28270,0.89835,0.08223651865199552,0.8402,0.9565,0.0,0.5,1,0,0,0,0,1,0.5,100.0
28271,0.6978,0.36401857095483475,0.4404,0.9552,0.0,1.0,0,2,2,0,0,0,2.5,50.0
28272,0.9354,0.006222539674441561,0.931,0.9398,0.0,0.5,1,0,0,0,0,0,1.0,100.0
28273,0.62015,0.4954697215774139,0.2698,0.9705,0.0,0.5,1,0,1,0,0,0,2.0,50.0
28274,0.18185,1.0885908896366898,-0.5879,0.9516,50.0,0.5,1,0,0,0,0,0,0.5,50.0
28275,0.8321,,0.8321,0.8321,0.0,0.0,0,0,0,0,0,0,0.0,100.0
28276,0.6486,,0.6486,0.6486,0.0,0.0,0,0,0,0,0,0,1.0,0.0
28277,-0.68135,0.13640089809088507,-0.7778,-0.5849,100.0,0.0,0,0,0,0,0,0,0.5,100.0
28278,0.8807,,0.8807,0.8807,0.0,0.0,0,0,0,0,0,0,2.0,100.0
28279,0.026900000000000035,1.2600642840744278,-0.8641,0.9179,50.0,0.0,0,0,0,0,0,0,1.5,50.0
28280,0.5258,,0.5258,0.5258,0.0,0.0,0,0,0,0,0,0,2.0,0.0
28281,0.883,,0.883,0.883,0.0,0.0,0,0,0,0,0,0,1.0,100.0
28282,-0.6486,,-0.6486,-0.6486,100.0,1.0,0,0,0,0,0,1,1.0,100.0
28286,0.08390000000000003,1.273499312916972,-0.8166,0.9844,50.0,0.0,0,0,0,0,0,0,2.0,50.0
28287,0.315,0.2286783330357295,0.1533,0.4767,0.0,0.5,0,0,0,0,1,0,1.0,50.0
28288,0.94475,0.020859650045003172,0.93,0.9595,0.0,0.5,1,0,0,0,0,0,0.5,100.0
28289,-0.30965,0.9187438407956813,-0.9593,0.34,50.0,0.5,0,0,0,1,0,0,1.0,50.0
28290,0.82745,0.22309218946435572,0.6697,0.9852,0.0,0.5,1,0,0,0,0,0,0.5,100.0
28291,0.8848,0.006222539674441679,0.8804,0.8892,0.0,1.0,2,0,0,0,0,0,0.5,100.0
28294,0.9504,,0.9504,0.9504,0.0,0.0,0,0,0,0,0,0,0.0,100.0
28295,-0.3794,0.3941413198333816,-0.6581,-0.1007,100.0,0.5,0,0,0,0,0,1,1.0,100.0
28296,0.26275000000000004,0.6231732062597044,-0.1779,0.7034,50.0,0.0,0,0,0,0,0,0,1.5,50.0
28298,-0.1263,,-0.1263,-0.1263,100.0,0.0,0,0,0,0,0,0,2.0,100.0
28303,0.16455,0.2327088416884928,0.0,0.3291,0.0,0.0,0,0,0,0,0,0,1.0,50.0
28304,0.4215,,0.4215,0.4215,0.0,0.0,0,0,0,0,0,0,1.0,100.0
28305,-0.31885,0.8628824050819439,-0.929,0.2913,50.0,0.5,0,0,1,0,0,0,0.5,50.0
28306,-0.4531,0.6407801651112494,-0.9062,0.0,50.0,0.5,0,0,0,0,0,1,0.5,50.0
28307,0.26875000000000004,0.7986771093502054,-0.296,0.8335,50.0,0.5,1,0,0,0,0,0,1.5,0.0
28308,0.8568,0.1025304832720494,0.7843,0.9293,0.0,0.0,0,0,0,0,0,0,1.5,100.0
28309,0.9738,0.0022627416997970167,0.9722,0.9754,0.0,0.0,0,0,0,0,0,0,1.5,100.0
28310,0.90965,0.04574980874276961,0.8773,0.942,0.0,0.0,0,0,0,0,0,0,1.5,100.0
28311,0.118,1.149189940784377,-0.6946,0.9306,50.0,0.0,0,0,0,0,0,0,2.0,50.0
28312,0.8666,0.04030508652763329,0.8381,0.8951,0.0,0.5,1,0,0,0,0,0,0.5,100.0
28313,0.9426,0.05925554826343275,0.9007,0.9845,0.0,0.5,0,0,0,1,0,0,1.5,100.0
28314,0.9378,0.04511341263970175,0.9059,0.9697,0.0,0.0,0,0,0,0,0,0,2.0,100.0
28315,0.97235,0.0023334523779156243,0.9707,0.974,0.0,0.5,0,1,0,0,0,0,0.5,100.0
28316,0.9722,0.0021213203435596836,0.9707,0.9737,0.0,0.5,1,0,0,0,1,0,2.0,100.0
28317,0.91455,0.09397449121969217,0.8481,0.981,0.0,0.5,0,0,0,0,1,0,1.5,100.0
28318,0.9457,0.05048742417671947,0.91,0.9814,0.0,0.5,1,0,0,0,0,0,1.0,100.0
28319,0.9268,0.06137686860699232,0.8834,0.9702,0.0,0.0,0,0,0,0,0,0,1.0,100.0
28320,0.9762,0.005091168824543171,0.9726,0.9798,0.0,0.5,1,0,0,0,0,0,0.5,100.0
28321,0.9392,0.02064751801064723,0.9246,0.9538,0.0,0.0,0,0,0,0,0,0,1.0,100.0
28322,0.91605,0.019586857838867367,0.9022,0.9299,0.0,0.5,0,1,0,0,0,0,2.0,100.0
28323,0.9662999999999999,0.026445793616376907,0.9476,0.985,0.0,0.0,0,0,0,0,0,0,1.5,100.0
28324,0.9409000000000001,0.05769991334482232,0.9001,0.9817,0.0,0.5,0,1,0,0,0,0,1.5,100.0
28325,0.9037,0.025031580054003733,0.886,0.9214,0.0,0.5,1,0,0,0,0,0,1.0,100.0
28326,0.94625,0.04617407281148161,0.9136,0.9789,0.0,0.5,1,0,0,0,0,0,2.5,100.0
28327,0.8429500000000001,0.10458109293749043,0.769,0.9169,0.0,0.0,0,0,0,0,0,0,1.5,100.0
28328,0.5364,0.07000357133746819,0.4869,0.5859,0.0,0.0,0,0,0,0,0,0,1.5,50.0
28329,0.56595,0.581453906169698,0.1548,0.9771,0.0,0.5,1,0,0,0,0,0,2.0,50.0
28330,0.44205,0.7317848078499581,-0.0754,0.9595,50.0,0.0,0,0,0,0,0,0,2.5,0.0
28331,0.9622999999999999,0.02192031021678303,0.9468,0.9778,0.0,0.0,0,0,0,0,0,0,2.0,100.0
28332,0.02065,1.343573594932559,-0.9294,0.9707,50.0,0.5,0,1,1,0,0,0,1.0,100.0
28333,0.81975,0.19848487347906385,0.6794,0.9601,0.0,0.0,0,0,0,0,0,0,1.0,50.0
28334,0.7336,0.3486036431249679,0.4871,0.9801,0.0,0.5,1,0,0,0,0,0,1.5,100.0
28335,0.92315,0.024112341238461284,0.9061,0.9402,0.0,0.0,0,0,0,0,0,0,2.0,100.0
28336,0.8954,0.08782266222336922,0.8333,0.9575,0.0,0.0,0,0,0,0,0,0,0.5,100.0
28337,0.8958999999999999,0.08471139238614844,0.836,0.9558,0.0,0.0,0,0,0,0,0,0,1.5,100.0
28338,0.96225,0.011384419177103419,0.9542,0.9703,0.0,0.0,0,0,0,0,0,0,1.0,100.0
28339,0.9291499999999999,0.06187184335382297,0.8854,0.9729,0.0,0.0,0,0,0,0,0,0,1.5,100.0
28340,0.03849999999999998,1.1152488152874227,-0.7501,0.8271,50.0,0.5,0,0,0,1,0,0,1.5,100.0
28341,0.11330000000000001,1.216789349065811,-0.7471,0.9737,50.0,0.5,1,0,0,0,0,0,2.0,50.0
28342,0.05250000000000005,0.7947880220536795,-0.5095,0.6145,50.0,0.0,0,0,0,0,0,0,1.5,50.0
28343,0.898,0.1013991124221509,0.8263,0.9697,0.0,0.0,0,0,0,0,0,0,1.5,100.0
28344,0.92,,0.92,0.92,0.0,0.0,0,0,0,0,0,0,0.0,100.0
28345,0.19069999999999998,1.0936113477831144,-0.5826,0.964,50.0,1.0,2,1,0,0,0,0,2.0,100.0
28346,0.94145,0.03570889244992064,0.9162,0.9667,0.0,0.0,0,0,0,0,0,0,2.0,100.0
28347,0.5825,0.3447852665065606,0.3387,0.8263,0.0,0.5,1,0,0,0,1,0,2.5,50.0
28348,0.8615999999999999,0.12148094500784895,0.7757,0.9475,0.0,0.0,0,0,0,0,0,0,1.0,50.0
28349,0.9460500000000001,0.015909902576697412,0.9348,0.9573,0.0,0.0,0,0,0,0,0,0,1.0,100.0
28350,0.8946,,0.8946,0.8946,0.0,0.0,0,0,0,0,0,0,0.0,100.0
28351,0.7770999999999999,0.18172644276494276,0.6486,0.9056,0.0,0.0,0,0,0,0,0,0,1.0,100.0
28352,0.8123,0.13279465350683362,0.7184,0.9062,0.0,0.0,0,0,0,0,0,0,1.5,50.0
28353,0.3691,,0.3691,0.3691,0.0,0.0,0,0,0,0,0,0,1.0,0.0
28354,0.6265499999999999,0.4997123622645332,0.2732,0.9799,0.0,0.0,0,0,0,0,0,0,3.0,100.0
28358,0.4336,,0.4336,0.4336,0.0,1.0,0,1,1,0,0,0,1.0,0.0
28359,0.9345,0.050346002820482134,0.8989,0.9701,0.0,0.0,0,0,0,0,0,0,1.0,100.0
28360,0.4822,0.6454470698670806,0.0258,0.9386,0.0,0.0,0,0,0,0,0,0,2.5,50.0
28361,0.07064999999999999,1.2527810842282063,-0.8152,0.9565,50.0,0.5,0,1,0,0,0,0,2.0,100.0
28362,0.6843,0.03577960312803929,0.659,0.7096,0.0,0.5,1,0,0,0,0,0,1.0,100.0
28363,-0.853,,-0.853,-0.853,100.0,1.0,1,0,0,0,0,1,0.0,100.0
28364,0.75935,0.2356786901694763,0.5927,0.926,0.0,0.0,0,0,0,0,0,0,2.5,100.0
28365,0.72455,0.31190480118138614,0.504,0.9451,0.0,0.0,0,0,0,0,0,0,2.0,100.0
28366,0.67245,0.39548482271763596,0.3928,0.9521,0.0,0.0,0,0,0,0,0,0,1.0,100.0
28367,-0.4597,0.5102482533042128,-0.8205,-0.0989,100.0,0.0,0,0,0,0,0,0,1.5,100.0
28368,0.8807,,0.8807,0.8807,0.0,0.0,0,0,0,0,0,0,1.0,100.0
28369,-0.04509999999999997,1.3292193272744721,-0.985,0.8948,50.0,0.5,0,1,0,0,0,0,2.0,100.0
28370,0.9415,0.014424978336205551,0.9313,0.9517,0.0,0.0,0,0,0,0,0,0,2.5,100.0
28373,0.39715,0.7479068424610114,-0.1317,0.926,50.0,0.5,0,1,0,0,0,0,1.0,50.0
28374,0.9717,,0.9717,0.9717,0.0,0.0,0,0,0,0,0,0,2.0,100.0
28375,0.46685,0.6602256015938794,0.0,0.9337,0.0,0.5,0,0,1,0,0,0,2.5,50.0
28376,0.8109999999999999,0.24621458120915585,0.6369,0.9851,0.0,0.0,0,0,0,0,0,0,2.0,100.0
28378,-0.21094999999999997,0.9211480038517155,-0.8623,0.4404,50.0,0.5,1,0,0,1,0,0,1.0,50.0
28379,0.7351,,0.7351,0.7351,0.0,0.0,0,0,0,0,0,0,1.0,100.0
28380,0.65065,0.16256384899478726,0.5357,0.7656,0.0,0.5,1,0,0,0,0,0,3.0,50.0
28382,-0.8974500000000001,0.012374368670764515,-0.9062,-0.8887,100.0,0.5,0,0,0,1,0,0,1.5,100.0
28383,0.24350000000000002,0.7155920625607861,-0.2625,0.7495,50.0,0.5,0,0,0,1,0,0,2.5,50.0
28384,0.847,0.03535533905932741,0.822,0.872,0.0,0.0,0,0,0,0,0,0,0.5,50.0
28385,0.8889,0.051194530957906055,0.8527,0.9251,0.0,0.5,0,0,1,0,0,0,0.5,50.0
28386,0.9454,0.023900209204105342,0.9285,0.9623,0.0,0.0,0,0,0,0,0,0,1.5,100.0
28387,0.3348,0.8753981951089458,-0.2842,0.9538,50.0,0.0,0,0,0,0,0,0,2.0,50.0
28388,0.9352,0.04992173875177025,0.8999,0.9705,0.0,0.0,0,0,0,0,0,0,1.0,100.0
28389,0.5497,0.508551197029365,0.1901,0.9093,0.0,0.0,0,0,0,0,0,0,2.0,100.0
28390,0.97875,0.014919953083036197,0.9682,0.9893,0.0,0.5,1,0,0,0,0,1,1.5,100.0
28391,0.92415,0.04051721856198923,0.8955,0.9528,0.0,0.5,1,0,0,0,0,0,0.5,100.0
28392,0.97115,0.00883883476483193,0.9649,0.9774,0.0,0.5,0,1,0,0,0,0,1.0,50.0
28393,0.81725,0.13371389232237615,0.7227,0.9118,0.0,0.0,0,0,0,0,0,0,2.0,100.0
28394,0.90455,0.11631906550518709,0.8223,0.9868,0.0,0.0,0,0,0,0,0,0,2.0,100.0
28395,-0.1805,0.20718228688765844,-0.327,-0.034,50.0,0.5,1,0,0,0,0,0,3.5,50.0
28396,0.94905,0.02001112190757929,0.9349,0.9632,0.0,0.0,0,0,0,0,0,0,2.0,100.0
28397,0.80125,0.1233901333170525,0.714,0.8885,0.0,0.0,0,0,0,0,0,0,2.0,50.0
28398,0.96045,0.019304015126392703,0.9468,0.9741,0.0,0.5,1,0,0,0,0,0,1.0,100.0
28399,0.8373999999999999,0.1400071426749364,0.7384,0.9364,0.0,0.5,1,0,0,0,0,0,2.0,100.0
28400,0.15825,1.0829340353871977,-0.6075,0.924,50.0,0.0,0,0,0,0,0,0,1.5,100.0
28401,0.98735,0.006293250352560247,0.9829,0.9918,0.0,0.5,0,1,0,0,0,0,1.5,100.0
28402,0.8289500000000001,0.18193857479929862,0.7003,0.9576,0.0,0.0,0,0,0,0,0,0,2.5,0.0
28403,0.98645,0.0060104076400856596,0.9822,0.9907,0.0,0.5,1,0,0,0,0,0,1.0,100.0
28404,0.9632000000000001,0.03379970414071698,0.9393,0.9871,0.0,0.5,0,0,0,1,0,0,3.0,100.0
28405,0.9583999999999999,0.026587214972614202,0.9396,0.9772,0.0,0.0,0,0,0,0,0,0,1.5,100.0
28406,0.10169999999999996,1.0414268673315472,-0.6347,0.8381,50.0,0.5,1,0,0,0,0,0,1.5,50.0
28407,0.9744999999999999,0.013152186130069866,0.9652,0.9838,0.0,0.0,0,0,0,0,0,0,2.5,50.0
28408,0.86895,0.024112341238461284,0.8519,0.886,0.0,0.0,0,0,0,0,0,0,2.5,100.0
28409,0.88305,0.04970960671741431,0.8479,0.9182,0.0,0.0,0,0,0,0,0,0,0.5,100.0
28410,0.19985000000000003,1.091419316761436,-0.5719,0.9716,50.0,0.0,0,0,0,0,0,0,0.5,50.0
28411,0.8791,0.1013991124221509,0.8074,0.9508,0.0,0.5,1,0,0,0,0,0,1.0,100.0
28412,0.96705,0.008980256121069225,0.9607,0.9734,0.0,0.0,0,0,0,0,0,0,1.0,100.0
28413,0.36819999999999997,0.7723020264119472,-0.1779,0.9143,50.0,0.0,0,0,0,0,0,0,1.5,100.0
28414,0.9784999999999999,0.0035355339059327017,0.976,0.981,0.0,0.0,0,0,0,0,0,0,1.0,100.0
28415,0.9425,0.018809040379562134,0.9292,0.9558,0.0,0.0,0,0,0,0,0,0,2.0,100.0
28416,0.9624,0.012727922061357866,0.9534,0.9714,0.0,0.0,0,0,0,0,0,0,1.0,100.0
28417,0.9179999999999999,0.07368052659963827,0.8659,0.9701,0.0,0.5,0,1,0,0,0,0,2.5,0.0
28418,0.6672,0.3751908580975821,0.4019,0.9325,0.0,0.0,0,0,0,0,0,0,1.0,100.0
28419,0.745,0.15570491321727772,0.6349,0.8551,0.0,0.5,1,0,0,0,0,0,2.0,50.0
28420,0.95415,0.034153257531310134,0.93,0.9783,0.0,0.0,0,0,0,0,0,0,1.5,100.0
28421,0.9138999999999999,0.0226274169979695,0.8979,0.9299,0.0,0.0,0,0,0,0,0,0,0.5,100.0
28422,0.9578,0.005656854249492385,0.9538,0.9618,0.0,0.0,0,0,0,0,0,0,1.5,50.0
28423,0.2861,0.973686037693876,-0.4024,0.9746,50.0,0.0,0,0,0,0,0,0,1.5,100.0
28424,0.94,0.05218448045156715,0.9031,0.9769,0.0,0.5,1,0,0,0,0,0,0.5,50.0
28425,0.8199000000000001,0.06929646455628168,0.7709,0.8689,0.0,0.0,0,0,0,0,0,0,2.5,50.0
28426,0.9051,0.11752114703320417,0.822,0.9882,0.0,0.5,0,1,0,0,0,0,1.5,50.0
28427,0.8462000000000001,0.18469629124592624,0.7156,0.9768,0.0,0.0,0,0,0,0,0,0,2.0,100.0
28428,0.7452,0.22528422048603403,0.5859,0.9045,0.0,0.5,1,0,0,0,0,0,0.0,100.0
28429,0.9202,0.03464823227814078,0.8957,0.9447,0.0,0.0,0,0,0,0,0,0,2.5,100.0
28430,0.9458,0.002545584412271605,0.944,0.9476,0.0,0.5,1,0,0,0,0,0,2.0,100.0
28431,0.91155,0.04023437584951452,0.8831,0.94,0.0,0.0,0,0,0,0,0,0,1.5,50.0
28432,0.7965,0.2641750934512941,0.6097,0.9833,0.0,0.0,0,0,0,0,0,0,3.0,100.0
28433,-0.035050000000000026,1.3254716613341833,-0.9723,0.9022,50.0,0.5,0,1,0,0,0,0,0.5,50.0
28434,0.01685000000000003,1.2913891144809917,-0.8963,0.93,50.0,0.5,0,0,1,0,0,0,1.0,50.0
28435,0.9004000000000001,0.013576450198781748,0.8908,0.91,0.0,0.5,0,0,0,0,1,0,1.5,100.0
28436,0.9773499999999999,0.003889087296526015,0.9746,0.9801,0.0,0.0,0,0,0,0,0,0,2.0,100.0
28437,0.0034500000000000086,1.383312996035243,-0.9747,0.9816,50.0,1.0,1,0,0,0,0,1,1.5,100.0
28438,0.823,0.06392245301926389,0.7778,0.8682,0.0,0.0,0,0,0,0,0,0,0.5,100.0
28439,0.75275,0.2557605227551742,0.5719,0.9336,0.0,0.0,0,0,0,0,0,0,1.0,100.0
28440,0.83655,0.16143247814488876,0.7224,0.9507,0.0,0.0,0,0,0,0,0,0,1.5,50.0
28441,0.8198,0.06873077913133238,0.7712,0.8684,0.0,0.5,1,0,0,0,0,0,0.5,100.0
28442,0.9470000000000001,0.04016366517139591,0.9186,0.9754,0.0,0.0,0,0,0,0,0,0,4.0,100.0
28443,0.91595,0.09595439020701457,0.8481,0.9838,0.0,0.0,0,0,0,0,0,0,2.0,100.0
28444,0.49705,0.6685694616118807,0.0243,0.9698,0.0,0.5,1,1,0,0,0,0,1.5,100.0
28445,0.8788,0.10818733752154179,0.8023,0.9553,0.0,0.0,0,0,0,0,0,0,0.5,100.0
28446,0.9705999999999999,0.03082985565973349,0.9488,0.9924,0.0,0.0,0,0,0,0,0,0,2.0,100.0
28447,0.94985,0.01025304832720491,0.9426,0.9571,0.0,0.5,1,0,0,0,0,0,2.0,100.0
28448,0.88705,0.03245620125646257,0.8641,0.91,0.0,0.5,1,0,0,0,0,0,2.5,50.0
